id,name,spend_eur,ads_count,party
694059620637906,Bündnis 90 / Die Grünen Recklinghausen,1865,38,gruene
1111008692243168,CDU Heusenstamm,1855,38,cdu
168698219836872,Bündnis 90/Die Grünen Lüneburg,1854,94,gruene
2205288519491183,Sarah Weiser,2070,30,spd
212051698829743,GRÜNE Kreis Fürstenfeldbruck,2629,88,gruene
158275244225584,SPD Schneverdingen,1834,22,spd
763657517169359,CSU Oberfranken,1833,74,cdu
182267218558411,Grüne Wolfsburg,1831,129,gruene
333612170079502,Bündnis 90/Die Grünen KV Breisgau-Hochschwarzwald,1820,319,gruene
102870284895340,Kathinka Kaden,1814,30,gruene
344338202322791,WürzburgSPD,1814,12,spd
227109810768804,FDP Ahrweiler,1808,23,fdp
834889903321709,AfD Stolberg,1806,20,afd
341838573162694,Marcus König,1801,17,cdu
351744732333754,SPD Kreis Düren,2209,59,spd
282628458440875,CDU Werl,1794,118,cdu
249680911789636,BÜNDNIS 90/DIE GRÜNEN SCHWARZWALD-BAAR-KREIS,1979,117,gruene
153280254743848,SPD Willich,1783,49,spd
305476362958177,Fraktion Bündnis 90/Die Grünen in der Regionalversammlung Saarbrücken,2124,58,gruene
356912297988064,BÜNDNIS90/DIE GRÜNEN SCHLESWIG-FLENSBURG,1774,94,gruene
583682991774426,SPD Erkrath,1771,10,spd
142485619108792,FDP Offenbach,2562,81,fdp
1409631672620315,Markus Frohnmaier - AfD,1765,11,afd
105137737736316,Thomas Straub - AfD,1763,21,afd
724441470907492,Alfred Sonders,1756,33,spd
1749776731967642,FDP-Landtagsfraktion Schleswig-Holstein,2007,72,fdp
156288854392108,SPD-Fraktion Brandenburg,3184,179,spd
534723460389775,Bündnis 90/Die Grünen - Emsland-Süd,1754,103,gruene
1433133016766839,AfD Fulda,2871,87,afd
166316026769607,FDP Fürstenfeldbruck,2844,127,fdp
199582526743398,CDU Karben,1749,79,cdu
346302128774676,Grüne KV Friesland,1746,115,gruene
401370160009955,BÜNDNIS 90/ DIE GRÜNEN KV Potsdam,1746,150,gruene
117183963525332,Claudia Raffelhüschen,1739,13,fdp
351599083703,FDP Landkreis Miltenberg,2156,40,fdp
154170531361424,SPD International,1738,9,spd
677029049022494,Grüne Köln Innenstadt/Deutz,1736,25,gruene
446978088671849,SPD Wesseling,1734,89,spd
204451377322,GRÜNE Ingolstadt,2209,47,gruene
103580178012993,Thomas Kerkhoff - Bürgermeister für Bocholt,1725,36,cdu
685221951523894,CDU Hamburg-Nord,1844,137,cdu
364564796999210,Bündnis 90/Die Grünen Charlottenburg-Wilmersdorf,1876,68,gruene
199036293467407,Grüne Jugend Mecklenburg-Vorpommern,1721,1,gruene
2254605154567579,Ernestos Varvaroussis FDP,1717,27,fdp
361279990712164,CDU-Landtagsfraktion Rheinland-Pfalz,1715,27,cdu
265087723511402,GRÜNE Landtagsfraktion Rheinland-Pfalz,1822,51,gruene
235038956533510,BÜNDNIS 90/DIE GRÜNEN - Salzlandkreis,1712,153,gruene
2246747935646815,Sascha Vilz - Ratsherr,1707,18,spd
173796242642081,CDU Hamburg,4421,108,cdu
351343555438014,"Igor Matviyets, SPD",1707,31,spd
673806796563875,OB Gerold 2020 - Oberbürgermeister für Zwickau,1702,7,afd
146549822054455,Bündnis 90 / Die Grünen Braunschweig,1697,114,gruene
117830926270959,Anna Katharina Bölling,1696,22,cdu
357463441022309,SPD Wassenberg,1694,95,spd
113799178796730,SPD Moers,1690,67,spd
637698422930739,SPD BRÜHL,1690,27,spd
103140978517786,Olaf Feuerborn,1687,17,cdu
107949401450491,Tim Klüssendorf,1685,17,spd
816849488352422,Axel Lehmann,1683,10,spd
102597335309813,CDU Lessingstadt Wolfenbüttel,1682,99,cdu
355619987802773,FDP Moers,1669,75,fdp
105620414514422,SPD Hille - Politik mit Herz,1666,75,spd
107113521150788,SPD Samtgemeinde Uchte,1664,36,spd
501380493240659,Grüne Passau-Stadt,2159,134,gruene
101646155027362,Alexandra Nohl SPD-Landtagskandidatin,1660,28,spd
149368588572497,Grüner Kreisverband Oberhavel,1657,110,gruene
163504777056346,SPD Vahrenwald-List,1652,32,spd
253112118202381,Bündnis 90/Die Grünen Kreisverband Ludwigshafen,3159,221,gruene
116035088478181,FDP Oberallgäu,1640,38,fdp
213990752126671,FDP Werther,1638,22,fdp
205638336210232,CDU Arnsberg,1629,61,cdu
162503723763341,DIE GRÜNEN Bad Homburg,1624,72,gruene
100282314790889,Rainer Schaal,1623,8,cdu
621994677905469,Alternative für Deutschland Kreisverband Rhein-Hunsrück,1738,45,afd
214406888691887,Nese Erikli,1616,38,gruene
10150139727730045,CDU Hannover,1614,40,cdu
1479344942348052,AfD-Fraktion Brandenburg,1909,19,afd
344889229443918,Sebastian Rutten,1609,25,fdp
208377339290284,FDP Bad Hersfeld,1605,64,fdp
102613471947318,Dejan Perc,1604,134,spd
452577151498913,BD90 / Die Grünen KV Höxter,1751,151,gruene
173662049331543,Daniel Lede Abal,1600,47,gruene
100101238271735,Claudia Wieja,1600,31,gruene
1634807696793090,SPD Hansestadt Stade,1599,141,spd
1095067603836709,Muhterem Aras,1598,46,gruene
354269961324015,Grüne Kulmbach,1596,125,gruene
121482574682034,FDP Solingen - Kreisverband,1595,36,fdp
467097719983247,Ingo Wellenreuther,1591,14,cdu
1452597921720219,Winfried Hermann,1587,47,gruene
2308473372576143,Grüne Neuburg-Schrobenhausen,1583,38,gruene
243720072497041,BÜNDNIS 90/DIE GRÜNEN Leverkusen,2919,169,gruene
101413508034119,Mario Löhr,1579,6,spd
171011116314804,CDU Datteln,1578,60,cdu
798672606828740,SPD-Fraktion Land Bremen,1578,20,spd
635749213117505,FDP-Fraktion Frankfurt,1993,101,fdp
102575101091560,Dr. Jörg Hoffmann,1576,7,fdp
102792602032608,Evelyn Fisbeck FDP Rastede,1574,55,fdp
185070192443461,CDU in Stolberg,1571,155,cdu
154015121740225,SPD Nordfriesland,1570,86,spd
160969310615680,GRÜNE Harburg,1871,133,gruene
291263894255779,CSU Kreisverband Bamberg,1747,15,cdu
101160819981648,SPD Königswinter,1561,36,spd
167553286633256,FDP Gronau und Epe,1558,34,fdp
491844624188171,"Bündnis 90 / Die Grünen Essen, Grüne Essen",1557,35,gruene
605221080131866,AfD Mayen-Koblenz,1556,87,afd
103991434506196,Bündnis 90 / Die Grünen Worms,1872,131,gruene
649172151796727,AfD Trier,3232,56,afd
261694123457,SPD Offenbach,2522,129,spd
291945058274794,FDP Odenwald,1550,192,fdp
1436695426543784,Dr. Andreas Ebel,1550,27,cdu
153676227525,Grüne Lohmar,1547,69,gruene
208091765974091,CSU Unterhaching,1543,25,cdu
139366599526413,CDU-Landtagsfraktion NRW,1536,78,cdu
109233527617637,FDP Eschborn,1836,128,fdp
246151348893686,Wolfgang Goltsche Ratsmitglied Ritterhude,1530,28,gruene
324904390868454,Junge Grüne Düsseldorf,1529,4,gruene
953896467968228,Grüne Main-Kinzig,2057,134,gruene
160652444078120,CSU Bad Aibling,1672,33,cdu
1675083419467476,CDU Rheda-Wiedenbrück,1521,176,cdu
880165708696034,CDU Stadt Voerde,1521,51,cdu
1568757030079109,Frank Peter Ullrich,1519,35,spd
582471705132997,CDU Duisburg,1514,98,cdu
495527383854650,AfD Mittelsachsen,1512,39,afd
117266306949283,Sandra Khalatbari,1510,36,cdu
103699608173131,Felix Herkens MdL,1505,29,gruene
1535351666717897,AfD Oberfranken,1500,12,afd
1409158162635160,Bündnis 90/ Die Grünen - Märkisch Oderland,1499,105,gruene
120768974655040,SPD Hofheim,1499,43,spd
100713688581456,Ihr Draht nach Mainz,1498,24,cdu
100699901298990,Lissi von Bülow,1498,54,spd
949786438388597,AfD - Kreisverband Krefeld,1495,45,afd
219299761494261,SPD Halle,2792,23,spd
218490288164311,CampusGrüne Kiel,1492,6,gruene
180599695477992,Bündnis 90/Die Grünen Rhein-Hunsrück,1637,178,gruene
102821294758057,SPD-Kreistagsfraktion Rhein-Sieg,1484,50,spd
104674980966970,Jan-Philipp Büchler,1479,16,cdu
503497073007337,Bündnis 90/Die Grünen Kreisverband Reutlingen,1477,94,gruene
112464673642322,Michael Jung,1474,23,spd
116897208384893,Grüne Jugend Kassel,1469,106,gruene
100465191508928,Ellerkmann,1454,21,fdp
148832545795028,Stefan Kuhn - CSU,1451,46,cdu
1873283949575191,Jakob Schäuble,1450,94,fdp
153895211316787,FDP Schwaben,1450,41,fdp
102081592078,CDU Velbert,1549,44,cdu
186580974703215,Bündnis 90/Die Grünen Berlin-Mitte,2845,155,gruene
1465795837014483,Stark für Hanau,1443,116,spd
810191022689415,Ulf Kämpfer - OB für Kiel,1441,15,spd
1324932424284616,BÜNDNIS 90/DIE GRÜNEN Schwäbisch Hall,2756,167,gruene
104303913261902,Hans-Ulrich Rülke,1440,18,fdp
117394930048554,Raphael Rabe CDU-Landtagskandidat im Wahlkreis VS,2634,31,cdu
320488628674422,Niclas Herbst,1439,18,cdu
311802575539452,CDU Ibbenbüren,1436,29,cdu
276355032461890,CDU Stadtverband Düren,1435,50,cdu
389602857724902,FDP Lippe,1434,27,fdp
110918253709571,Marion Weike,1433,27,spd
701822583272278,SPD Hanau,1433,51,spd
587782541266189,CDU Rheingau-Taunus,1429,64,cdu
157027537691135,BÜNDNIS 90/DIE GRÜNEN Kreisverband Mecklenburgische Seenplatte,1427,104,gruene
1145583708819355,AfD KV Ingolstadt/Eichstätt,1425,27,afd
657543857679053,Grüne Kreis Uelzen,1545,11,gruene
327967467285486,Bündnis 90/Die Grünen Hamm,2040,48,gruene
244585388906176,FDP Marburg,1416,46,fdp
213081232036397,CDU Schermbeck,1413,13,cdu
218938504834519,FDP Bad Zwischenahn,1407,73,fdp
150042131851386,CSU Schwandorf,1407,31,cdu
2290537637836798,Es ist dein Land,1399,35,spd
530794873787817,CDU Gemeindeverband Ritterhude,1397,37,cdu
107430737637644,Sarah Süß,1395,36,spd
303255759799527,SPD Gummersbach,1395,8,spd
117934986793217,Martin Kröber,1392,8,spd
103932007769315,Christoph Hopp,1391,54,cdu
173138849399254,FDP Nürnberg,2558,49,fdp
350657748337820,Grüne Kreisverband Göppingen,1383,124,gruene
112078627630040,Kastriot Krasniqi,1383,20,spd
108190344824359,Anna-Maria Bischof,1381,83,cdu
1728384757389565,SPD im Rheinisch-Bergischen Kreis,1381,15,spd
110816527011111,Grüne Weiden,1380,54,gruene
571531942883916,Thomas Stritzl - CDU Bundestagskandidat,1379,28,cdu
213172308831481,Grüne Hameln-Pyrmont,1509,113,gruene
282126681808581,Die Grünen Minden-Lübbecke,1374,61,gruene
104959239627407,Bündnis 90/Die Grünen Siegen,2042,38,gruene
1492455424300851,CDU Ortsverband Charlottenburg,1372,64,cdu
560901797389858,Grüne Lörrach,1565,148,gruene
906048772822472,AfD Hamburg-Wandsbek,1919,27,afd
309943259119689,FDP Taunusstein,1369,15,fdp
195868077126183,SPD Fürth,1369,97,spd
1428843544012709,AfD KV Aschaffenburg,1367,8,afd
1518748335064476,Die Grünen Wiesbaden,2508,184,gruene
210732179679744,AfD-Landesgruppe Brandenburg im Bundestag,1625,44,afd
138828612811001,Bündnis 90/Die Grünen Fürth,3189,171,gruene
1595631434033569,Thekla Walker,1363,34,gruene
310873338976049,DIE GRÜNEN Kreisverband Nordfriesland,1361,109,gruene
180267572509731,Grüne KV Bad Kreuznach,2039,191,gruene
355700274939168,AfD im Ennepe-Ruhr-Kreis,1866,43,afd
182774075096943,Bündnis 90/Die Grünen Nordwestmecklenburg und Wismar,1697,349,gruene
316189812305528,Matthias Reintjes,1358,34,cdu
102021661991772,Patrick Büker,1354,22,fdp
108884453961414,Sebastian Wagemeyer,1350,57,spd
1396177753953939,AfD Zwickau,2452,16,afd
162828467491303,Bernd Althusmann,1347,233,cdu
258010677710086,FDP Aschaffenburg-Land,1346,7,fdp
477075099436259,EnricoBloch,1341,25,spd
110081157506620,Thomas Marwein,1936,57,gruene
182580792863,CSU Passau-Stadt,1338,20,cdu
2450484734973196,Thomas Riedel in den Kreistag,1336,28,fdp
409153932473503,Bündnis 90/Die Grünen Anhalt-Bitterfeld,1334,17,gruene
159463220781780,GRÜNE Bielefeld,1333,63,gruene
1374233222887354,Alexander Hetjes,1330,10,cdu
154859614570066,Bündnis 90 / Die Grünen Kreisverband Erding,1330,69,gruene
263935610424272,FDP Alzenau,1327,6,fdp
101126754702805,Maria Rita Zinnecker -  Ihre Landrätin für das Ostallgäu,1325,37,cdu
372359649492543,B'90/ DIE GRÜNEN Bad Dürkheim,2073,166,gruene
158686354312528,Bündnis 90/ Die Grünen Kreisverband Meißen,1324,102,gruene
178582322181235,GRÜNE JUGEND Würzburg,1323,32,gruene
1331112840270628,GRÜNE Erftstadt,1323,47,gruene
62277894006,Grüne Menden,2294,35,gruene
334917456712269,SPD Wuppertal,1321,29,spd
254834864863555,Freie Demokraten FDP Duisburg,1319,128,fdp
564006373609510,SPD Koblenz,1317,28,spd
100919148170366,Michael Kasche - Bürgermeister der Gemeinde Hüllhorst,1317,19,cdu
198847140155370,FDP Münster,1309,19,fdp
204428466692549,FDP Heinsberg,1308,14,fdp
150320575050261,SPD OV München Milbertshofen Am Hart,1307,5,spd
169876099764094,BÜNDNIS 90/DIE GRÜNEN BRÜHL,1304,33,gruene
135213656531484,CDU im Kreis Paderborn,2390,39,cdu
215346935169485,FDP Bonn,2061,48,fdp
495195143914422,Dennis Birnstock,1298,33,fdp
178122968958861,BÜNDNIS 90/DIE GRÜNEN Teltow-Fläming,1297,136,gruene
110950104062590,Jens Schäfer - SPD Eppingen,1295,13,spd
100361488208803,Astrid Freudenstein,1295,21,cdu
598216760241817,Anton Hofreiter,1293,4,gruene
113064637156909,Daniel Al-Kayal,1292,65,spd
233983579975419,CDU Bochum,1291,53,cdu
216386408498908,Grüne Kreis Heinsberg,1420,99,gruene
111963112182151,GRÜNE Kreis Euskirchen,1289,39,gruene
1728400570710927,Alternative für Deutschland - Stadtverband Eschweiler,1289,28,afd
164514150363925,Hubert Hüppe,1283,34,cdu
113181497087004,Petra Broistedt,1279,26,spd
113123693821479,Bernd Mettenleiter,1775,56,gruene
345598788891061,AfD Bayern,1278,15,afd
1007682439310071,FDP Kreis Wesel,1275,11,fdp
66804412919,Grüne Krefeld,1565,161,gruene
320516418295559,Grüne Bergstraße,1270,76,gruene
1427745830818618,Grüne Neu-Ulm,2284,132,gruene
105308764989535,Wolfgang Ehrenlechner,1605,105,gruene
113328738690350,BÜNDNIS 90/DIE GRÜNEN Erzgebirge,1642,79,gruene
751533138525902,Matthias Ecke,1267,21,spd
892868794194624,SPD Neustadt am Rübenberge,1264,23,spd
107207577738620,Thomas Zawalski,1792,124,gruene
630279827112766,CDU Sehnde,1256,275,cdu
1679701975409510,Grüne-Hürth,1256,31,gruene
207696576276477,FDP Düsseldorf - Ortsverband Stadtbezirk 3,1253,23,fdp
1092001897517632,CDU Reichshof,1640,86,cdu
283033412349554,CDU Kreisverband Recklinghausen,1448,8,cdu
1470485096530881,Die Grünen / Kreis Rottweil,1248,151,gruene
962942207062265,CDU im Stuttgarter Rathaus,1247,65,cdu
268071999965909,FDP Regensburg,1242,33,fdp
681943881937997,GRÜNE im Landkreis Gifhorn,1464,177,gruene
1395796810686553,SPD Westerkappeln,1241,24,spd
265222623501426,Grüne Regensburg,2317,183,gruene
123317111021370,Anja Weisgerber,1237,16,cdu
562346783854479,CDU Marl,1236,54,cdu
150709784954364,Grüne im Kreis Tuttlingen,1341,144,gruene
104296665069745,Christian Steinacker,1233,16,spd
708405492948265,Götz Wiese,1228,6,cdu
105438501012933,Matthias Schmitt - SPD Bamberg,1227,10,spd
202668476436727,GRÜNE JUGEND Hamburg,1226,24,gruene
283396392094517,GRÜNE Ratsfraktion Bonn,1225,42,gruene
546103272077045,BÜNDNIS 90/DIE GRÜNEN Kreisverband Neckar-Odenwald,1225,102,gruene
343616006093962,BÜNDNIS 90/DIE GRÜNEN Kreisverband Waldshut,1225,166,gruene
1092584367506790,Hans-Peter Semmler,1225,7,fdp
100580731490026,Oliver Lind,1223,13,cdu
107110814858285,Ye-One Rhie,1219,46,spd
101557913273369,SPD Grevenbroich,1217,37,spd
1344470305633963,Dr. Thomas Jung Fürth,1212,10,spd
390440221384535,GRÜNE Osnabrücker Land,1568,131,gruene
322762741252571,CDU Stadthagen,1209,43,cdu
1401043683558217,Grüne Kurpfalz-Hardt,1208,113,gruene
108619164749351,Jürgen Kretz,1361,135,gruene
500079100139150,Roland Zitzmann,1206,34,fdp
523641797678454,Starke SPD,1205,15,spd
772373066216634,Sandra Boser MdL,1205,23,gruene
103968754935477,Daniel Schneider,1204,37,spd
211336808931412,GRÜNE Mülheim,1204,47,gruene
104063477761715,Stefan Mix,1204,12,spd
1442955239271706,Grüne Bremerhaven,1202,139,gruene
126140831329352,Bündnis 90/Die Grünen - Kreisverband Hof,1201,151,gruene
101755171386064,AfD-Fraktion im Stadtrat Trier,2703,47,afd
140922089264892,Grüne Ebersberg,1200,97,gruene
107834645951975,SPD Vogelsberg,1324,81,spd
258738124139670,Grüne Jugend Freiburg,1304,116,gruene
103795371579380,Ayla Cataltepe,1198,31,gruene
353793787995746,Bündnis 90 / Die Grünen Kreisverband Rotenburg (Wümme),1771,111,gruene
104804618250214,Uli Sckerl,1195,49,gruene
182588003457,SPD Wandsbek,2664,60,spd
110525134560449,Grüne Erlangen-Höchstadt,1193,99,gruene
594380181000316,Marianne Schäfer,1192,21,fdp
415071761963566,FDP Werne,1188,31,fdp
196532870398785,Bündnis 90 / Die Grünen Speyer,1850,38,gruene
679516372068892,AfD Kreisverband Germersheim,1302,30,afd
361688057205223,Bündnis 90/Die Grünen Kreisverband Warendorf,1184,102,gruene
208957479133451,Bündnis 90/ Die Grünen Waldeck-Frankenberg,1183,40,gruene
2204908776405936,AfD Karlsruhe,2003,24,afd
1783917715156221,SPD Winsen / Aller,1181,8,spd
488659807839144,GRÜNE im Landkreis Lindau,1571,150,gruene
188290874515638,SPD Osnabrück,1178,56,spd
1125331980862292,SPD Uelzen/Lüchow-Dannenberg,1175,70,spd
330302030386099,CSU Weissenhorn,1175,28,cdu
100108454958399,Ratingen 2025,1174,17,spd
876637439034270,CDU Unna,1174,5,cdu
206627416208075,"Eric Eigendorf, SPD",1171,68,spd
110071097134230,Kreistagsfraktion Grüne Rosenheim,1167,16,gruene
262890930391164,CSU Augsburg,1466,11,cdu
1443838832527925,B90/Die Grünen Erfurt,1609,94,gruene
139862662749081,FDP Rhede,1163,61,fdp
112943097161525,Heike Dorow,2029,117,gruene
285059978218487,FDP Oberbayern,1807,11,fdp
538234656217003,Grüne KV Günzburg,1339,74,gruene
138238532889523,FDP-Fraktion Hessen,1154,44,fdp
80262267676,Grüne Erlangen,1859,147,gruene
456919637801837,SPD Schwalm-Eder,1153,49,spd
162027803858910,FDP Wuppertal,1474,31,fdp
108923620810745,CDU Stadtverband Selm,1151,59,cdu
110830363643101,Klaus Schultheiss,1150,38,fdp
227617187317229,CSU Herzogenaurach,1150,59,cdu
103893528076379,Theresia Bauer MdL,1149,11,gruene
1681677775437875,Raunheimer SPD,1149,86,spd
551397591563704,AfD-Stadtratsfraktion Hannover,1149,57,afd
104525731374635,"Yves Metzing, SPD",1147,35,spd
182150885178243,CDU Kaarst,1567,62,cdu
167081230451959,Alternative für Deutschland - Kreisverband Lippe,1542,33,afd
108295377293625,Volker Schmidt - Kompetenz für den Kreis.,1143,55,spd
1219303524801900,FDP Hennef,1254,36,fdp
260974187313948,SPD Ortsverein Magdeburg Reform/Südost,1141,279,spd
2227491567500477,CDU-Fraktion im VRR,1130,29,cdu
419122148484590,SPD Stadt Büren,1130,14,spd
671088153327157,Grueneprignitz,1129,109,gruene
179895928691877,Bündnis 90/Die Grünen Chemnitz,2452,94,gruene
174477236363611,SPD Tönisvorst,1118,53,spd
105608904934550,Die neue FDP Neuss,1118,63,fdp
21370539959,SPD Leipzig,1539,40,spd
155171461584819,BÜNDNISGRÜNE-Fraktion Sachsen,1838,59,gruene
1391120947766084,Grüne Emsdetten,1109,15,gruene
1547881808869530,SPD Augsburg,1266,68,spd
110043843955679,Florian Maier,1104,16,spd
248816661861401,Grüne Dillingen a. d. Donau/ Kreisverband,1103,139,gruene
969753549706725,AfD-Fraktion im Thüringer Landtag,1100,3,afd
131522066902260,CSU Kreisverband Ingolstadt,1100,11,cdu
149270358678,FDP Erlangen,1938,67,fdp
1675732229322111,SPD Rheinbach,1097,175,spd
408203896670867,CDU Kreisverband Bad Dürkheim,1095,21,cdu
259442704144526,Die Linke Kreisverband Steinfurt,1095,13,linke
388315334557102,SPD Langgöns,1094,82,spd
126405167410480,SPD Sankt Augustin,1403,71,spd
101232515526658,Jan Rothenbacher,1092,23,spd
235630759933135,AfD Magdeburg,1344,38,afd
103403631901919,Grüner Mist,2125,34,gruene
192535774109301,FDP Bochum,1087,18,fdp
1516461125324107,SPD Seelze,1199,40,spd
320662471680763,Bündnis 90/Die Grünen Kreisverband Main-Tauber,1082,151,gruene
144127752270611,FDP Halle,1081,58,fdp
207480282631149,Grüne Lübeck,1281,171,gruene
347640833008174,Christine Karasch,1081,47,cdu
117602456763155,Bündnis 90/Die Grünen - Kreisverband Karlsruhe-Land,1077,100,gruene
464337703775204,Carsten Körber - MdB,1077,97,cdu
188526501229083,GRÜNE Kreis Pinneberg,1076,84,gruene
1504538346505678,Dr. Franziska Kersten,1075,48,spd
102869168235365,Andre Baumann,1072,31,gruene
112239703688787,Volker Richter,1071,15,spd
103534684828854,Bündnis 90 / Die Grünen KV Neumarkt,1071,98,gruene
102160768427515,Lina Seitzl,1069,47,spd
161811253835696,Grüne Köln,1337,51,gruene
250022789198656,AfD Calw-Freudenstadt,1065,147,afd
640154696051935,Julia Söhne,1065,60,spd
167131996819246,"Sonja Rajsp, Grüne",1348,45,gruene
550415531668293,Die Grünen im Kreis Calw,1063,80,gruene
461514357286880,Bündnisgrüne Kreis Görlitz,1062,156,gruene
336490899698957,BÜNDNIS 90/DIE GRÜNEN Hohenlohe,1290,157,gruene
607145422652348,GRÜNE Würzburg-Stadt,1575,52,gruene
114266450799,Jusos Hamburg,1055,11,spd
115828496866172,Bündnis 90/Die Grünen Kreisverband Siegen-Wittgenstein,1200,24,gruene
524359754759675,Grüne Marktoberdorf,1055,27,gruene
220708441342885,"Bündnis90/Die Grünen, Kreisverband Zwickau",1051,97,gruene
219103215691393,SPD Dortmund Ardey,1050,35,spd
160882790765796,Alternative für Deutschland Mayen-Koblenz,1152,52,afd
